//Version: PianoFingering_v170101
1	0.000000	0.750000	B4	90	80	0	1	-0.925785
2	0.000000	0.750000	D5	90	80	0	2	-2.525967
3	0.000000	0.750000	G5	90	80	0	4	-2.909306
4	0.000000	0.750000	B5	90	80	0	5	-3.402079
5	0.000000	0.125000	A-4	127	80	1	-3	-2.360819
6	0.125000	0.250000	G4	126	80	1	-1	-3.371140
7	0.250000	0.375000	F4	127	80	1	-2	-2.745489
8	0.375000	0.500000	D4	126	80	1	-4	-3.718276
9	0.500000	0.625000	E-4	126	80	1	-3	-2.906925
10	0.625000	0.750000	D4	126	80	1	-1	-3.371140
11	0.750000	0.875000	B3	127	80	1	-2	-3.291596
12	0.875000	1.000000	G3	126	80	1	-4	-3.718276
13	1.000000	1.125000	A-3	126	80	1	-3	-2.906925
14	1.125000	1.250000	G3	126	80	1	-1	-3.371140
15	1.250000	1.375000	F3	127	80	1	-2	-2.745489
16	1.375000	1.500000	D3	126	80	1	-4	-3.718276
17	1.500000	1.625000	E-3	126	80	1	-3	-2.906925
18	1.625000	1.750000	D3	126	80	1	-1	-3.371140
19	1.750000	1.875000	B2	127	80	1	-2	-3.291596
20	1.875000	2.000000	G2	126	80	1	-4	-3.718276
21	2.000000	2.125000	A-2	126	80	1	-3	-2.906925
22	2.125000	2.250000	G2	126	80	1	-1	-3.371140
23	2.250000	2.375000	F2	127	80	1	-2	-2.745489
24	2.375000	2.500000	D2	126	80	1	-4	-3.718276
25	2.500000	2.625000	E-2	126	80	1	-3	-2.906925
26	2.625000	2.906250	A-4	90	80	0	1	-4.588094
27	2.625000	2.906250	E-5	90	80	0	2	-3.928858
28	2.625000	2.906250	F5	90	80	0	3	-3.265372
29	2.625000	2.906250	A-5	90	80	0	5	-3.990232
30	2.625000	2.750000	D2	126	80	1	-1	-3.371140
31	2.750000	2.875000	C2	127	80	1	-2	-2.745489
32	2.875000	3.000000	G1	126	80	1	-4	-4.045906
33	2.906250	3.000000	G4	90	80	0	1	-4.287540
34	2.906250	3.000000	G5	90	80	0	5	-2.242366
35	3.000000	3.750000	D5	90	80	0	1	-4.713462
36	3.000000	3.750000	F5	90	80	0	2	-2.525967
37	3.000000	3.750000	G5	90	80	0	3	-2.675961
38	3.000000	3.750000	D6	90	80	0	5	-4.855832
39	3.000000	3.125000	C2	126	80	1	-2	-2.507290
40	3.125000	3.250000	G1	126	80	1	-4	-4.045906
41	3.250000	3.375000	C2	127	80	1	-2	-2.507290
42	3.375000	3.500000	G1	126	80	1	-4	-4.045906
43	3.500000	3.625000	C2	126	80	1	-2	-2.507290
44	3.625000	3.750000	G1	126	80	1	-5	-3.713619
45	3.750000	4.000000	B1	127	80	1	-3	-3.170876
46	4.000000	4.125000	A-4	127	80	1	-2	-6.480701
47	4.125000	4.250000	G4	126	80	1	-1	-3.931111
48	4.250000	4.375000	F4	127	80	1	-2	-2.745489
49	4.375000	4.500000	D4	126	80	1	-4	-3.718276
50	4.500000	4.625000	E-4	126	80	1	-3	-2.906925
51	4.625000	4.750000	D4	126	80	1	-1	-3.371140
52	4.750000	4.875000	B3	127	80	1	-2	-3.291596
53	4.875000	5.000000	G3	126	80	1	-4	-3.718276
54	5.000000	5.125000	A-3	126	80	1	-3	-2.906925
55	5.125000	5.250000	G3	126	80	1	-1	-3.371140
56	5.250000	5.375000	F3	127	80	1	-2	-2.745489
57	5.375000	5.500000	D3	126	80	1	-4	-3.718276
58	5.500000	5.625000	E-3	126	80	1	-3	-2.906925
59	5.625000	5.906250	A-4	90	80	0	1	-7.499323
60	5.625000	5.906250	E-5	90	80	0	2	-3.928858
61	5.625000	5.906250	F5	90	80	0	3	-3.265372
62	5.625000	5.906250	A-5	90	80	0	5	-3.990232
63	5.625000	5.750000	D3	126	80	1	-1	-3.371140
64	5.750000	5.875000	B2	127	80	1	-2	-3.291596
65	5.875000	6.000000	G2	126	80	1	-4	-3.718276
66	5.906250	6.000000	G4	90	80	0	1	-4.287540
67	5.906250	6.000000	G5	90	80	0	4	-3.867317
68	6.000000	6.187500	F5	90	80	0	1	-4.636880
69	6.000000	6.187500	G5	90	80	0	1	-5.893792
70	6.000000	6.187500	D6	90	80	0	2	-3.928858
71	6.000000	6.187500	F6	90	80	0	4	-2.758588
72	6.000000	6.125000	A-2	126	80	1	-3	-2.906925
73	6.125000	6.250000	G2	126	80	1	-1	-3.371140
74	6.187500	6.281250	A-6	127	80	0	5	-4.070264
75	6.250000	6.375000	F2	127	80	1	-2	-2.745489
76	6.281250	6.375000	G6	126	80	0	4	-4.300502
77	6.375000	6.468750	F6	127	80	0	3	-2.238713
78	6.375000	6.500000	D2	126	80	1	-4	-3.718276
79	6.468750	6.562500	D6	126	80	0	2	-3.674662
80	6.500000	6.625000	E-2	126	80	1	-3	-2.906925
81	6.562500	6.656250	E-6	126	80	0	3	-3.190537
82	6.625000	6.750000	D2	126	80	1	-1	-3.371140
83	6.656250	6.750000	D6	126	80	0	2	-2.803601
84	6.750000	6.843750	B5	127	80	0	1	-3.157580
85	6.750000	6.875000	C2	127	80	1	-2	-2.745489
86	6.843750	6.937500	G5	126	80	0	3	-5.936950
87	6.875000	7.000000	G1	126	80	1	-4	-4.045906
88	6.937500	7.031250	A-5	126	80	0	4	-4.152325
89	7.000000	7.125000	C2	126	80	1	-2	-2.507290
90	7.031250	7.125000	G5	126	80	0	3	-3.302559
91	7.125000	7.218750	F5	127	80	0	2	-2.287533
92	7.125000	7.250000	G1	126	80	1	-4	-4.045906
93	7.218750	7.312500	D5	126	80	0	1	-3.157580
94	7.250000	7.375000	C2	127	80	1	-2	-2.507290
95	7.312500	7.406250	E-5	126	80	0	4	-5.465822
96	7.375000	7.500000	G1	126	80	1	-4	-4.045906
97	7.406250	7.500000	D5	126	80	0	3	-3.302559
