//Version: PianoFingering_v170101
1	0.000000	0.250000	C5	63	80	0	5	-1.850019
2	0.000000	0.500000	C3	69	80	1	-1	-2.235665
3	0.250000	0.500000	B4	63	80	0	4	-2.814339
4	0.500000	1.000000	C5	69	80	0	5	-2.706622
5	1.000000	1.500000	C4	90	80	0	1	-1.922714
6	1.000000	1.500000	E4	90	80	0	2	-2.525967
7	1.000000	1.500000	G4	90	80	0	4	-2.758588
8	1.000000	1.500000	G2	69	80	1	-2	-3.456527
9	1.500000	2.000000	C4	90	80	0	1	-2.857522
10	1.500000	2.000000	E4	90	80	0	2	-2.525967
11	1.500000	2.000000	G4	90	80	0	4	-2.758588
12	1.500000	2.000000	C3	69	80	1	-1	-2.320150
13	2.000000	2.500000	C4	90	80	0	1	-2.857522
14	2.000000	2.500000	E4	90	80	0	2	-2.525967
15	2.000000	2.500000	G4	90	80	0	4	-2.758588
16	2.500000	3.000000	C4	90	80	0	1	-2.857522
17	2.500000	3.000000	E4	90	80	0	2	-2.525967
18	2.500000	3.000000	G4	90	80	0	4	-2.758588
19	2.500000	3.000000	G2	69	80	1	-2	-3.456527
20	3.000000	3.500000	C4	90	80	0	1	-2.857522
21	3.000000	3.500000	E4	90	80	0	2	-2.525967
22	3.000000	3.500000	G4	90	80	0	4	-2.758588
23	3.000000	3.500000	C3	69	80	1	-1	-2.320150
24	3.500000	4.000000	C4	90	80	0	1	-2.857522
25	3.500000	4.000000	E4	90	80	0	2	-2.525967
26	3.500000	4.000000	G4	90	80	0	4	-2.758588
27	3.500000	3.750000	E2	127	80	1	-3	-5.389809
28	3.750000	4.000000	F2	127	80	1	-2	-2.510186
29	4.000000	4.500000	C4	90	80	0	1	-2.857522
30	4.000000	4.500000	E4	90	80	0	2	-2.525967
31	4.000000	4.500000	G4	90	80	0	4	-2.758588
32	4.000000	4.250000	G2	127	80	1	-1	-2.578439
33	4.250000	4.500000	E2	127	80	1	-2	-3.291596
34	4.500000	5.000000	C4	90	80	0	1	-2.857522
35	4.500000	5.000000	E4	90	80	0	2	-2.525967
36	4.500000	5.000000	G4	90	80	0	4	-2.758588
37	4.500000	5.000000	C2	127	80	1	-4	-3.718276
38	5.000000	5.500000	C4	90	80	0	1	-2.857522
39	5.000000	5.500000	E4	90	80	0	2	-2.525967
40	5.000000	5.500000	G4	90	80	0	4	-2.758588
41	5.500000	6.000000	C4	90	80	0	1	-2.857522
42	5.500000	6.000000	E4	90	80	0	2	-2.525967
43	5.500000	6.000000	G4	90	80	0	3	-3.012122
44	6.000000	6.250000	D5	63	80	0	5	-4.855832
45	6.000000	6.500000	G2	127	80	1	-1	-2.959487
46	6.250000	6.500000	C#5	63	80	0	4	-3.640665
47	6.500000	7.000000	D5	63	80	0	5	-3.684684
48	7.000000	7.500000	D4	90	80	0	1	-1.922714
49	7.000000	7.500000	F4	90	80	0	2	-2.525967
50	7.000000	7.500000	G4	90	80	0	3	-2.675961
51	7.000000	7.500000	D2	127	80	1	-2	-3.456527
52	7.500000	8.000000	D4	90	80	0	1	-2.905888
53	7.500000	8.000000	F4	90	80	0	2	-2.525967
54	7.500000	8.000000	G4	90	80	0	3	-2.675961
55	7.500000	8.000000	G2	127	80	1	-1	-2.320150
56	8.000000	8.500000	D4	90	80	0	1	-2.905888
57	8.000000	8.500000	F4	90	80	0	2	-2.525967
58	8.000000	8.500000	G4	90	80	0	3	-2.675961
59	8.500000	9.000000	D4	90	80	0	1	-2.905888
60	8.500000	9.000000	F4	90	80	0	2	-2.525967
61	8.500000	9.000000	G4	90	80	0	3	-2.675961
62	8.500000	9.000000	D2	127	80	1	-2	-3.456527
63	9.000000	9.500000	D4	90	80	0	1	-2.905888
64	9.000000	9.500000	F4	90	80	0	2	-2.525967
65	9.000000	9.500000	G4	90	80	0	3	-2.675961
66	9.000000	9.500000	G2	127	80	1	-1	-2.320150
67	9.500000	10.000000	D4	90	80	0	1	-2.905888
68	9.500000	10.000000	F4	90	80	0	2	-2.525967
69	9.500000	10.000000	G4	90	80	0	3	-2.675961
70	9.500000	9.750000	B1	127	80	1	-4	-4.458307
71	9.750000	10.000000	C2	127	80	1	-3	-2.915060
72	10.000000	10.500000	D4	90	80	0	1	-2.905888
73	10.000000	10.500000	F4	90	80	0	2	-2.525967
74	10.000000	10.500000	G4	90	80	0	3	-2.675961
75	10.000000	10.250000	D2	127	80	1	-2	-2.510186
76	10.250000	10.500000	B1	127	80	1	-3	-4.063676
77	10.500000	11.000000	D4	90	80	0	1	-2.905888
78	10.500000	11.000000	F4	90	80	0	2	-2.525967
79	10.500000	11.000000	G4	90	80	0	3	-2.675961
80	10.500000	11.000000	G1	127	80	1	-5	-3.990113
81	11.000000	11.500000	D4	90	80	0	1	-2.905888
82	11.000000	11.500000	F4	90	80	0	2	-2.525967
83	11.000000	11.500000	G4	90	80	0	3	-2.675961
84	11.500000	12.000000	D4	90	80	0	1	-2.905888
85	11.500000	12.000000	F4	90	80	0	2	-2.525967
86	11.500000	12.000000	G4	90	80	0	3	-2.675961
87	11.500000	12.000000	B-2	127	80	1	-1	-5.511365
88	12.000000	12.500000	C4	90	80	0	1	-3.310457
89	12.000000	12.500000	E4	90	80	0	2	-2.525967
90	12.000000	12.500000	A2	127	80	1	-2	-4.597368
91	12.500000	13.000000	F4	90	80	0	3	-2.675961
92	12.500000	13.000000	F2	127	80	1	-4	-3.718276
93	13.000000	13.500000	A4	127	80	0	5	-2.681011
94	13.000000	13.500000	B-2	127	80	1	-2	-3.159098
95	13.500000	14.000000	C4	90	80	0	1	-2.845304
96	13.500000	14.000000	E4	90	80	0	2	-2.525967
97	13.500000	14.000000	A2	127	80	1	-3	-3.281947
98	14.000000	14.500000	F4	90	80	0	3	-2.675961
99	14.000000	14.500000	F2	127	80	1	-5	-3.990113
100	14.500000	15.000000	A4	127	80	0	5	-2.681011
101	14.500000	15.000000	C3	127	80	1	-2	-2.554480
102	15.000000	15.500000	D4	90	80	0	1	-3.425130
103	15.000000	15.500000	F#4	90	80	0	2	-3.275273
104	15.000000	15.500000	B2	127	80	1	-3	-2.891080
105	15.500000	16.000000	G4	90	80	0	3	-3.686981
106	15.500000	16.000000	G2	127	80	1	-5	-3.990113
107	16.000000	16.500000	B4	127	80	0	5	-2.681011
108	16.000000	16.500000	C3	127	80	1	-3	-3.463793
109	16.500000	17.000000	D4	90	80	0	1	-2.845304
110	16.500000	17.000000	F#4	90	80	0	2	-3.275273
111	16.500000	17.000000	B2	127	80	1	-1	-3.930078
112	17.000000	17.500000	G4	90	80	0	3	-3.686981
113	17.000000	17.500000	G2	127	80	1	-2	-3.291596
114	17.500000	18.000000	B4	127	80	0	5	-2.681011
115	17.500000	18.000000	D2	90	80	1	-5	-3.713619
116	17.500000	18.000000	D3	90	80	1	-1	-1.202832
117	18.000000	18.500000	E4	90	80	0	1	-3.425130
118	18.000000	18.500000	G#4	90	80	0	2	-3.275273
119	18.000000	18.500000	C2	90	80	1	-5	-3.842215
120	18.000000	18.500000	C3	90	80	1	-1	-1.202832
121	18.500000	19.000000	A4	90	80	0	3	-3.686981
122	18.500000	19.000000	B1	90	80	1	-5	-3.842215
123	18.500000	19.000000	B2	90	80	1	-1	-1.202832
124	19.000000	19.500000	E4	90	80	0	1	-2.905888
125	19.000000	19.500000	G#4	90	80	0	2	-3.275273
126	19.000000	19.500000	B4	90	80	0	4	-3.580467
127	19.000000	19.500000	A1	90	80	1	-5	-3.842215
128	19.000000	19.500000	A2	90	80	1	-1	-1.202832
129	19.500000	20.000000	E4	90	80	0	1	-2.857522
130	19.500000	20.000000	A4	90	80	0	2	-2.963617
131	19.500000	20.000000	C5	90	80	0	4	-2.758588
132	19.500000	20.000000	G#1	90	80	1	-5	-4.553252
133	19.500000	20.000000	G#2	90	80	1	-1	-1.202832
134	20.000000	21.000000	E4	127	80	0	1	-2.969918
135	20.000000	20.500000	B4	90	80	0	3	-3.751952
136	20.000000	20.500000	D5	90	80	0	5	-2.681011
137	20.000000	20.500000	A1	90	80	1	-5	-4.598096
138	20.000000	20.500000	A2	90	80	1	-1	-1.202832
139	20.500000	21.000000	A4	90	80	0	3	-3.854029
140	20.500000	21.000000	C5	90	80	0	5	-2.681011
141	20.500000	21.000000	C2	90	80	1	-5	-3.730225
142	20.500000	21.000000	C3	90	80	1	-1	-1.202832
143	21.000000	21.500000	C4	90	80	0	1	-1.922714
144	21.000000	21.500000	A4	90	80	0	5	-3.707830
145	21.000000	22.000000	D2	90	80	1	-5	-3.181034
146	21.000000	22.000000	D3	90	80	1	-1	-1.202832
147	21.500000	22.000000	B3	90	80	0	1	-3.027253
148	21.500000	22.000000	G4	90	80	0	5	-3.707830
149	22.000000	22.500000	C4	90	80	0	2	-3.263552
150	22.000000	22.500000	A4	90	80	0	5	-3.767315
151	22.000000	22.500000	D2	90	80	1	-5	-2.314770
152	22.000000	22.500000	D3	90	80	1	-1	-1.202832
153	22.500000	23.000000	A3	90	80	0	1	-1.922714
154	22.500000	23.000000	F#4	90	80	0	4	-4.568866
155	22.500000	23.000000	G1	90	80	1	-5	-4.212346
156	22.500000	23.000000	G2	90	80	1	-1	-1.202832
