//Version: PianoFingering_v170101
1	0.000000	0.156250	A2	90	80	0	1	-0.925785
2	0.000000	0.156250	C#3	90	80	0	2	-3.275273
3	0.000000	0.156250	F#3	90	80	0	4	-2.909306
4	0.000000	0.156250	A3	90	80	0	5	-3.871087
5	0.000000	0.250000	F#1	90	80	1	-5	-0.504576
6	0.000000	0.250000	C#2	90	80	1	-2	-2.554480
7	0.000000	0.250000	F#2	90	80	1	-1	-2.320150
8	0.156250	0.312500	A3	90	80	0	1	-5.027158
9	0.156250	0.312500	C#4	90	80	0	2	-3.275273
10	0.156250	0.312500	F#4	90	80	0	4	-2.909306
11	0.156250	0.312500	A4	90	80	0	5	-3.871087
12	0.468750	0.625000	A3	90	80	0	1	-1.922714
13	0.468750	0.625000	C#4	90	80	0	2	-3.275273
14	0.468750	0.625000	F#4	90	80	0	4	-2.909306
15	0.468750	0.625000	A4	90	80	0	5	-3.871087
16	0.500000	0.750000	F#2	90	80	1	-5	-4.801795
17	0.500000	0.750000	C#3	90	80	1	-2	-2.554480
18	0.500000	0.750000	F#3	90	80	1	-1	-2.320150
19	0.781250	0.937500	A3	90	80	0	1	-1.922714
20	0.781250	0.937500	C#4	90	80	0	2	-3.275273
21	0.781250	0.937500	F#4	90	80	0	4	-2.909306
22	0.781250	0.937500	A4	90	80	0	5	-3.871087
23	1.000000	1.250000	F#2	90	80	1	-5	-2.314770
24	1.000000	1.250000	C#3	90	80	1	-2	-2.554480
25	1.000000	1.250000	F#3	90	80	1	-1	-2.320150
26	1.093750	1.250000	A3	90	80	0	1	-1.922714
27	1.093750	1.250000	C#4	90	80	0	2	-3.275273
28	1.093750	1.250000	F#4	90	80	0	4	-2.909306
29	1.093750	1.250000	A4	90	80	0	5	-3.871087
30	1.406250	1.562500	A3	90	80	0	1	-1.922714
31	1.406250	1.562500	C#4	90	80	0	2	-3.275273
32	1.406250	1.562500	F#4	90	80	0	4	-2.909306
33	1.406250	1.562500	A4	90	80	0	5	-3.871087
34	1.500000	1.750000	F#2	90	80	1	-5	-2.314770
35	1.500000	1.750000	C#3	90	80	1	-2	-2.554480
36	1.500000	1.750000	F#3	90	80	1	-1	-2.320150
37	1.718750	1.875000	A3	90	80	0	1	-1.922714
38	1.718750	1.875000	C#4	90	80	0	2	-3.275273
39	1.718750	1.875000	F#4	90	80	0	4	-2.909306
40	1.718750	1.875000	A4	90	80	0	5	-3.871087
41	2.000000	2.250000	F#2	90	80	1	-5	-2.314770
42	2.000000	2.250000	C#3	90	80	1	-2	-2.554480
43	2.000000	2.250000	F#3	90	80	1	-1	-2.320150
44	2.031250	2.187500	A3	90	80	0	1	-1.922714
45	2.031250	2.187500	C#4	90	80	0	2	-3.275273
46	2.031250	2.187500	F#4	90	80	0	4	-2.909306
47	2.031250	2.187500	A4	90	80	0	5	-3.871087
48	2.343750	2.500000	A3	90	80	0	1	-1.922714
49	2.343750	2.500000	C#4	90	80	0	2	-3.275273
50	2.343750	2.500000	F#4	90	80	0	4	-2.909306
51	2.343750	2.500000	A4	90	80	0	5	-3.871087
52	2.500000	2.750000	F#2	90	80	1	-5	-2.314770
53	2.500000	2.750000	C#3	90	80	1	-2	-2.554480
54	2.500000	2.750000	F#3	90	80	1	-1	-2.320150
55	2.656250	2.812500	A3	90	80	0	1	-1.922714
56	2.656250	2.812500	C#4	90	80	0	2	-3.275273
57	2.656250	2.812500	F#4	90	80	0	4	-2.909306
58	2.656250	2.812500	A4	90	80	0	5	-3.871087
59	2.812500	3.125000	A3	90	80	0	1	-1.922714
60	2.812500	3.125000	A4	90	80	0	5	-2.242366
61	2.968750	3.125000	C#4	90	80	0	2	-3.763668
62	2.968750	3.125000	F#4	90	80	0	4	-2.909306
63	3.000000	3.250000	F#2	90	80	1	-5	-2.314770
64	3.000000	3.250000	C#3	90	80	1	-2	-2.554480
