0	0.0000	2.3077	61	None	None	0	1	1.0348022546421918
1	0.0000	3.4615	73	None	None	0	2	1.4040725575489086
2	2.3077	3.4615	73	None	None	0	2	1.5027688765673115
3	3.4615	5.7692	75	None	None	0	3	1.5778624946057151
4	4.6154	6.9231	72	None	None	0	1	1.35269816507022
5	6.9231	15.5769	73	None	None	0	2	1.2722069237897364
6	6.9231	17.3077	80	None	None	0	5	1.4121413835565833
7	8.6538	9.2308	75	None	None	0	3	1.4723325577674815
8	9.2308	10.3846	76	None	None	0	1	1.1275367041685638
9	10.3846	12.6923	81	None	None	0	5	0.8703838208258845
10	11.5385	24.2308	75	None	None	0	2	1.0947465934309322
11	11.5385	24.2308	78	None	None	0	4	3.1880877667870307
12	12.6923	26.5385	76	None	None	0	3	3.870559283000879
13	12.6923	26.5385	80	None	None	0	5	3.915921973066683
14	13.8462	29.4231	70	None	None	0	1	4.053639882316269
15	13.8462	30.0000	79	None	None	0	5	4.153475905302882
16	15.5769	15.8654	72	None	None	0	2	4.2637987555651025
17	15.8654	16.1538	73	None	None	0	3	4.254866165877562
18	16.1538	33.4615	75	None	None	0	4	3.95060637311476
19	16.1538	33.4615	80	None	None	0	5	1.7580466779941288
20	17.3077	36.3462	68	None	None	0	1	1.26884330236985
21	17.3077	36.9231	76	None	None	0	5	1.1329037348250413
22	19.0385	19.3269	69	None	None	0	2	1.2413759873624215
23	19.3269	19.6154	71	None	None	0	1	1.3093651828913015
24	19.6154	40.3846	73	None	None	0	3	6.284638977799283
25	19.6154	40.3846	76	None	None	0	4	6.328054033590578
26	20.7692	45.0000	69	None	None	0	1	6.340224378583008
27	20.7692	42.6923	74	None	None	0	3	6.416738949135153
28	21.9231	22.5000	78	None	None	0	5	6.551202302937354
29	22.5000	23.0769	76	None	None	0	4	8.063838711667515
30	23.0769	23.6538	74	None	None	0	1	8.46013230916849
31	23.6538	24.2308	73	None	None	0	4	6.281175021191335
32	24.2308	49.6154	63	None	None	0	1	4.423622170156883
33	24.2308	51.9231	72	None	None	0	5	4.552852424607612
34	25.3846	25.9615	68	None	None	0	3	4.7936528062726405
35	25.9615	26.5385	66	None	None	0	2	4.8421917673116015
36	26.5385	27.1154	64	None	None	0	1	6.266309056272643
37	27.1154	27.6923	63	None	None	0	2	4.830539309340126
38	27.6923	56.5385	61	None	None	0	1	3.7126190351698454
39	27.6923	58.8462	73	None	None	0	5	3.208763515689325
40	28.8462	29.4231	69	None	None	0	4	3.1551190517687875
41	29.4231	30.0000	68	None	None	0	3	2.9752563008833093
42	30.0000	30.5769	66	None	None	0	2	3.19350575975777
43	30.5769	31.1538	64	None	None	0	1	3.2117078701473822
44	31.1538	33.4615	63	None	None	0	2	2.8676937203353132
45	32.3077	32.8846	71	None	None	0	5	2.7478046732031665
46	32.8846	33.4615	69	None	None	0	4	2.7261601064123067
47	33.4615	68.0769	60	None	None	0	1	2.780984687633181
48	33.4615	67.5000	68	None	None	0	5	3.7031307335515478
49	34.0385	34.6154	66	None	None	0	4	4.0775317034780825
50	34.6154	70.3846	61	None	None	0	2	4.362425515297288
51	34.6154	70.3846	64	None	None	0	3	4.471315757000033
52	35.7692	72.1154	73	None	None	0	3	5.28493784554545
53	35.7692	73.8462	76	None	None	0	4	5.269924516594238
54	36.3462	36.9231	71	None	None	0	2	5.222968347763069
55	36.9231	37.5000	69	None	None	0	1	4.948617698412418
56	37.5000	38.0769	68	None	None	0	3	3.1512132562636683
57	38.0769	40.3846	66	None	None	0	1	3.935878363211736
58	39.2308	39.8077	75	None	None	0	5	3.614164171400038
59	39.8077	40.3846	73	None	None	0	4	3.8292187348920947
60	40.3846	81.9231	63	None	None	0	1	2.9106689444620155
61	40.3846	81.3462	71	None	None	0	5	2.5154398679829355
62	40.9615	41.5385	69	None	None	0	4	4.299715661633737
63	41.5385	84.2308	64	None	None	0	2	4.794423076808392
64	41.5385	84.2308	68	None	None	0	4	4.819410676014746
65	42.6923	85.9615	76	None	None	0	4	4.866721813241519
66	42.6923	87.6923	80	None	None	0	5	4.623903187836341
67	43.2692	43.8462	75	None	None	0	3	4.595125147694663
68	43.8462	44.4231	73	None	None	0	2	4.813374606569121
69	44.4231	45.0000	71	None	None	0	1	4.64876421695873
70	45.0000	47.3077	69	None	None	0	2	3.1693723144922163
71	46.1538	46.7308	78	None	None	0	5	2.69175319296835
72	46.7308	47.3077	76	None	None	0	4	2.6747528322179894
73	47.3077	95.7692	66	None	None	0	1	1.803601587629256
74	47.3077	95.1923	75	None	None	0	4	4.236411832939483
75	47.8846	48.4615	73	None	None	0	3	4.161562282237659
76	48.4615	99.2308	68	None	None	0	1	4.328235588481517
77	48.4615	98.0769	72	None	None	0	2	4.470283212745947
78	49.6154	50.1923	80	None	None	0	5	4.061931608718948
79	50.1923	50.7692	78	None	None	0	4	4.5055530914029305
80	50.7692	51.3462	76	None	None	0	1	4.650698334417509
81	51.3462	51.9231	75	None	None	0	4	2.606636666942517
82	51.9231	105.0000	68	None	None	0	1	2.5410148518647078
83	51.9231	105.0000	76	None	None	0	5	2.484343985665465
84	53.0769	107.3077	64	None	None	0	1	2.2450801819844837
85	53.0769	106.7308	73	None	None	0	5	3.9921840695517834
86	53.6538	54.2308	69	None	None	0	4	3.600442998123207
87	54.2308	109.6154	61	None	None	0	1	3.580218431023644
88	54.2308	109.0385	68	None	None	0	5	3.1966551193353334
89	54.8077	55.3846	67	None	None	0	4	5.497272904328122
90	55.3846	111.9231	60	None	None	0	1	5.503721317026539
91	55.3846	111.9231	68	None	None	0	2	5.150079287617638
92	56.5385	115.3846	68	None	None	0	1	4.487068301014405
93	56.5385	113.6538	80	None	None	0	5	4.06193160871897
94	57.1154	57.6923	78	None	None	0	4	4.505553091402952
95	57.6923	58.2692	76	None	None	0	1	4.650698334417497
96	58.2692	58.8462	75	None	None	0	4	2.606636666942521
97	58.8462	118.8462	68	None	None	0	1	2.5410148518647087
98	58.8462	118.8462	76	None	None	0	5	2.4843439856654683
99	60.0000	121.1538	64	None	None	0	1	2.2450801819844868
100	60.0000	120.5769	73	None	None	0	5	2.146289847136905
101	60.5769	61.1538	69	None	None	0	4	1.5913712049139999
102	61.1538	123.4615	61	None	None	0	1	1.6292956398859824
103	61.1538	122.8846	68	None	None	0	5	1.0050527868375274
104	61.7308	62.3077	67	None	None	0	4	0.6305899009674351
105	62.3077	125.7692	60	None	None	0	1	0.7610303823747199
106	62.3077	128.0769	68	None	None	0	4	0.5030938744382093
107	63.4615	65.7692	68	None	None	0	4	0.7747636364125327
108	66.9231	135.0000	67	None	None	0	3	0.8451210490114615
109	66.9231	135.0000	70	None	None	0	4	0.8750297072088101
110	68.0769	137.3077	66	None	None	0	2	1.1186454959035654
111	68.0769	137.3077	72	None	None	0	4	1.125846089394848
112	69.2308	140.7692	64	None	None	0	1	1.5003089752649403
113	69.2308	141.9231	73	None	None	0	2	1.4040725575489033
114	71.5385	72.6923	73	None	None	0	2	1.5027688765673068
115	72.6923	76.1538	75	None	None	0	3	1.5778624946057105
116	73.8462	76.1538	72	None	None	0	1	1.3526981650702163
117	76.1538	154.0385	73	None	None	0	2	1.2722069237897327
118	76.1538	155.7692	80	None	None	0	5	1.4121413835565804
119	77.8846	78.4615	75	None	None	0	3	1.4723325577674793
120	78.4615	79.6154	76	None	None	0	1	1.1275367041685649
121	79.6154	81.9231	81	None	None	0	5	0.8703838208258892
122	80.7692	162.6923	75	None	None	0	2	1.094746593430942
123	80.7692	162.6923	78	None	None	0	4	3.1880877667870813
124	81.9231	165.0000	76	None	None	0	3	3.870559283000925
125	81.9231	165.0000	80	None	None	0	5	3.9159219730667294
126	83.0769	167.8846	70	None	None	0	1	4.053639882316316
127	83.0769	168.4615	79	None	None	0	5	4.1534759053029235
128	84.8077	85.0962	72	None	None	0	2	4.263798755565147
129	85.0962	85.3846	73	None	None	0	3	4.254866165877606
130	85.3846	171.9231	75	None	None	0	4	3.9506063731147973
131	85.3846	171.9231	80	None	None	0	5	1.758046677994125
132	86.5385	174.8077	68	None	None	0	1	1.268843302369852
133	86.5385	175.3846	76	None	None	0	5	1.1329037348250424
134	88.2692	88.5577	69	None	None	0	2	1.2413759873624246
135	88.5577	88.8462	71	None	None	0	1	1.3093651828913084
136	88.8462	178.8462	73	None	None	0	3	6.284638977799258
137	88.8462	178.8462	76	None	None	0	4	6.3280540335905515
138	90.0000	183.4615	69	None	None	0	1	6.340224378582978
139	90.0000	181.1538	74	None	None	0	3	6.416738949135126
140	91.1538	91.7308	78	None	None	0	5	6.551202302937327
141	91.7308	92.3077	76	None	None	0	4	8.06383871166748
142	92.3077	92.8846	74	None	None	0	1	8.46013230916846
143	92.8846	93.4615	73	None	None	0	4	6.281175021191302
144	93.4615	188.0769	63	None	None	0	1	4.423622170156862
145	93.4615	190.3846	72	None	None	0	5	4.534711813301723
146	94.6154	95.1923	68	None	None	0	3	4.903259008799644
147	95.1923	95.7692	66	None	None	0	2	5.532155112695742
148	95.7692	96.3462	64	None	None	0	1	5.645494340432288
149	96.3462	96.9231	63	None	None	0	2	4.197635168354379
150	96.9231	195.0000	61	None	None	0	1	3.137750608469822
151	96.9231	195.0000	73	None	None	0	4	1.9891775366030404
152	98.0769	197.3077	69	None	None	0	2	1.9891775366030404
153	98.0769	196.7308	76	None	None	0	5	1.9891775366030404
154	98.6538	99.2308	75	None	None	0	4	1.9891775366030404
155	99.2308	199.0385	64	None	None	0	1	1.9891775366030404
156	99.2308	199.0385	73	None	None	0	5	1.9891775366030404
157	99.8077	200.1923	63	None	None	0	1	1.9891775366030404
158	99.8077	200.1923	72	None	None	0	4	1.9891775366030404
159	100.3846	203.0769	64	None	None	0	1	1.9891775366030404
160	100.3846	203.0769	73	None	None	0	0	1.9891775366030404
