0	1.2000	1.5000	59	None	None	0	1	5.404229959029056
1	1.5000	1.8000	64	None	None	0	2	8.113604959029058
2	1.8000	2.1000	68	None	None	0	3	7.565715348639444
3	2.1000	2.4000	71	None	None	0	1	6.790931476757353
4	3.6000	3.9000	71	None	None	0	1	12.743763689187787
5	3.9000	4.2000	76	None	None	0	2	12.156263689187792
6	4.2000	4.5000	80	None	None	0	4	12.189391523654908
7	4.5000	4.8000	83	None	None	0	5	12.743763689187789
8	5.1000	5.4000	68	None	None	0	2	14.137386138167376
9	5.4000	5.7000	71	None	None	0	1	10.879522127178362
10	5.7000	6.0000	76	None	None	0	2	10.149126828033065
11	6.0000	6.3000	80	None	None	0	3	9.700441386490478
12	6.3000	6.6000	83	None	None	0	1	4.952330122754214
13	6.6000	6.9000	88	None	None	0	2	4.295805397479491
14	6.9000	7.2000	92	None	None	0	4	4.221286548273148
15	7.2000	7.8000	95	None	None	0	5	4.160908076050929
16	8.4000	17.4000	57	None	None	0	1	0.9941251962323365
17	8.4000	17.4000	59	None	None	0	3	0.7205200474129019
18	8.4000	17.4000	63	None	None	0	5	1.1478650238650205
19	9.6000	19.8000	56	None	None	0	1	1.0419843767343746
20	9.6000	19.8000	59	None	None	0	2	1.4069721667221655
21	9.6000	19.8000	64	None	None	0	3	1.637284394177247
22	12.0000	25.2000	59	None	None	0	1	1.7598118667047193
23	12.0000	25.2000	64	None	None	0	2	5.123634995956417
24	12.0000	25.2000	68	None	None	0	4	5.354516515230795
25	13.2000	14.1000	66	None	None	0	3	5.371053549624975
26	14.1000	14.4000	64	None	None	0	1	5.2373800802372195
27	14.4000	31.2000	64	None	None	0	2	4.826205193615911
28	14.4000	29.4000	71	None	None	0	5	4.854585295656724
29	15.0000	16.2000	69	None	None	0	4	4.996784437218105
30	16.2000	16.8000	68	None	None	0	3	4.942220945154613
31	16.8000	36.0000	58	None	None	0	1	1.4709362774413768
32	16.8000	34.2000	66	None	None	0	4	1.2305691049313467
33	17.4000	18.0000	64	None	None	0	3	1.1922656425207403
34	18.0000	18.6000	63	None	None	0	2	0.9403621888315734
35	18.6000	19.2000	64	None	None	0	3	0.7534072786623772
36	19.2000	40.2000	59	None	None	0	1	0.6710093194787029
37	19.2000	39.6000	68	None	None	0	5	0.5730845543345534
38	20.4000	21.0000	66	None	None	0	4	0.5643963675213689
39	21.6000	44.4000	59	None	None	0	1	0.9783397653933397
40	21.6000	44.4000	62	None	None	0	2	1.917314505930575
41	21.6000	44.4000	66	None	None	0	4	2.059651769361591
42	22.8000	46.5000	61	None	None	0	2	2.013654966456894
43	22.8000	46.5000	66	None	None	0	4	2.24652824397303
44	23.7000	47.7000	59	None	None	0	1	2.4541813051975216
45	23.7000	47.7000	65	None	None	0	4	2.3731619277495737
46	23.7000	47.7000	68	None	None	0	5	2.5620740997612397
47	24.0000	49.8000	57	None	None	0	1	2.2723915600786975
48	24.0000	49.8000	66	None	None	0	4	4.508874694999362
49	24.0000	49.8000	69	None	None	0	5	4.390881143412058
50	25.8000	26.4000	66	None	None	0	4	4.394812012250821
51	26.4000	55.2000	57	None	None	0	1	4.090855096151046
52	26.4000	53.4000	61	None	None	0	2	3.9883477265365306
53	27.0000	27.6000	63	None	None	0	3	4.027810795213884
54	27.6000	28.5000	68	None	None	0	5	4.210390970140992
55	28.5000	28.8000	66	None	None	0	4	4.084894938394961
56	28.8000	58.8000	56	None	None	0	1	1.9316211288711158
57	28.8000	58.8000	64	None	None	0	3	1.9053429333823948
58	31.2000	63.6000	59	None	None	0	1	1.9834505400614308
59	31.2000	63.6000	64	None	None	0	2	1.9422566625104118
60	31.2000	63.6000	68	None	None	0	4	2.321664258882297
61	32.4000	33.3000	66	None	None	0	3	2.2810584361336184
62	33.3000	33.6000	64	None	None	0	1	2.615242109603007
63	33.6000	70.8000	64	None	None	0	1	2.8412908624374738
64	33.6000	69.0000	76	None	None	0	5	2.124326576723199
